PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
80721,Tom Storm,1967,13,3,136
80656,Gary Jones,1967,13,4,137
80672,John Moates,1967,13,5,138
80686,George Mack,1967,13,6,139
80746,John Schroeder,1967,13,7,140
80725,Bob Chlupsa,1967,13,8,141
80701,Paul Mickey,1967,14,1,142
80722,Don Whitehead,1967,14,2,143
80673,Jerry Pettway,1967,14,3,144
80679,Wayne Brabender,1967,14,4,145
80737,John Tolbert,1967,14,5,146
80748,Jim Sutherland,1967,14,6,147
80702,Rich Peek,1967,15,1,148
80717,Jim Garza,1967,15,2,149
80666,Earl Beechum,1967,15,3,150
80684,Sherman Dillard,1967,15,4,151
80739,Willie Campbell,1967,15,5,152
80712,Gary Williams,1967,16,1,153
80715,Jimmy Dawson,1967,16,2,154
80677,John Vermelyea,1967,16,3,155
80682,Wayne Chapman,1967,16,4,156
80704,Loy Peterson,1967,17,1,157
80671,Darryll Meachem,1967,17,2,158
80688,Gary Paulk,1967,17,3,159
80708,Jerry Southwood,1967,18,1,160
80709,George Spencer,1967,19,1,161
78499,Roland West,1967,20,1,162
78045,Cazzie Russell,1966,1,1,1
76166,Dave Bing,1966,1,2,2
77357,Clyde Lee,1966,1,3,3
77074,Lou Hudson,1966,1,4,4
77463,Jack Marin,1966,1,5,5
78495,Walt Wesley,1966,1,6,6
76376,Jerry Chambers,1966,1,7,7
76106,Jim Barnett,1966,1,8,8
76908,Matt Guokas,1966,1,9,9
78081,Dave Schellhase,1966,1,10,10
76018,Henry Akin,1966,2,1,11
77676,Dorie Murrey,1966,2,2,12
76661,Joe Ellis,1966,2,3,13
78213,Dick Snyder,1966,2,4,14
77161,Neil Johnson,1966,2,5,15
80586,Jerry Lee Wells,1966,2,6,16
76716,Hank Finkel,1966,2,7,17
80550,Leon Clark,1966,2,8,18
77576,Bill Melchionni,1966,2,9,19
77658,Erwin Mueller,1966,2,10,20
80561,Stew Johnson,1966,3,1,21
80570,Ollie Darden,1966,3,2,22
80563,Stephen Chubin,1966,3,3,23
77313,Tom Kron,1966,3,4,24
80617,Dave Wagnon,1966,3,5,25
78457,Jim Ware,1966,3,6,26
76187,John Block,1966,3,7,27
80553,Gary Turner,1966,3,8,28
76754,Donnie Freeman,1966,3,9,29
80618,Ed Bodkin,1966,3,10,30
80557,Lee DeFore,1966,4,1,31
80569,Jeffrey Congdon,1966,4,2,32
80567,Stephen Vacendak,1966,4,3,33
80597,Bob McIntyre,1966,4,4,34
80612,George Peeples,1966,4,5,35
80583,Charles Schmaus,1966,4,6,36
76397,Archie Clark,1966,4,7,37
76073,John Austin,1966,4,8,38
78524,Ken Wilburn,1966,4,9,39
80625,Jim Williams,1966,4,10,40
80560,Ron Jackson,1966,5,1,41
80573,William Pickens,1966,5,2,42
80565,Tom Kerwin,1966,5,3,43
80598,Dick Nemelka,1966,5,4,44
80604,John Beasley,1966,5,5,45
80607,John Jones,1966,5,6,46
80582,Richard Parks,1966,5,7,47
80579,Stan Washington,1966,5,8,48
80589,Tom Duff,1966,5,9,49
80622,Larry Humes,1966,5,10,50
80559,George Fisher,1966,6,1,51
80571,Carroll Hooser,1966,6,2,52
80566,Jim Pitts,1966,6,3,53
80600,Lonnie Wright,1966,6,4,54
80611,Jeff Newman,1966,6,5,55
80580,Steve Cunningham,1966,6,6,56
80578,Keith Thomas,1966,6,7,57
80552,Charlie Hunter,1966,6,8,58
80590,Red Robbins,1966,6,9,59
80556,Mike Dabich,1966,7,1,60
80490,Ted Manning,1966,7,2,61
80564,Lon Hughey,1966,7,3,62
80480,Jay Neary,1966,7,4,63
80610,Dave Mills,1966,7,5,64
80584,Gary Schull,1966,7,6,65
80576,Tab Jackson,1966,7,7,66
80554,Jerry Ward,1966,7,8,67
80620,John Comeaux,1966,7,9,68
78152,Mike Silliman,1966,8,1,69
80572,George McNeil,1966,8,2,70
80568,Ken Washington,1966,8,3,71
80599,Brian Williams,1966,8,4,72
78499,Roland West,1966,8,5,73
80506,Ron Krick,1966,8,6,74
78501,John Wetzel,1966,8,7,75
80551,Russ Gumina,1966,8,8,76
80621,Stan Curtis,1966,8,9,77
78385,Bill Turner,1966,9,1,78
80594,Al Grant,1966,9,2,79
80605,Chuck Gardner,1966,9,3,80
80585,Billy Smith,1966,9,4,81
80575,Julian Hammond,1966,9,5,82
80588,Pat Caldwell,1966,9,6,83
80623,Gene Summers,1966,9,7,84
80562,Richard Moore,1966,10,1,85
80601,Don Yates,1966,10,2,86
80609,Guy Manning,1966,10,3,87
77380,Freddie Lewis,1966,10,4,88
80577,Mike Rooney,1966,10,5,89
80587,Bob Bedell,1966,10,6,90
80624,Don Swanson,1966,10,7,91
80558,Rich Dyer,1966,11,1,92
80593,Curt Gammell,1966,11,2,93
77543,Stan McKenzie,1966,11,3,94
80581,R.B. Lynam,1966,11,4,95
80574,George Grams,1966,11,5,96
80619,Carver Clinton,1966,11,6,97
76560,Dave Deutsch,1966,12,1,98
80596,Lonnie Lynn,1966,12,2,99
80614,Grant Simmons,1966,12,3,100
80555,Bob Bennett,1966,13,1,101
80591,Nick Aloi,1966,13,2,102
80608,Al Lopes,1966,13,3,103
80592,Ollie Carter,1966,14,1,104
80606,Jim Harter,1966,14,2,105
77406,Paul Long,1966,15,1,106
80603,Howard Bayne,1966,15,2,107
80595,Eddie Jackson,1966,16,1,108
80602,Ken Barnes,1966,16,2,109
80613,Chris Pervall,1966,17,1,110
80615,Jerry Trice,1966,18,1,111
80616,Gene Visscher,1966,19,1,112
77012,Fred Hetzel,1965,1,1,1
600013,Rick Barry,1965,1,2,2
78238,Dave Stallworth,1965,1,3,3
78173,Jerry Sloan,1965,1,4,4
76487,Billy Cunningham,1965,1,5,5
78466,Jim Washington,1965,1,6,6
76219,Nate Bowman,1965,1,7,7
80471,Ollie Johnson,1965,1,8,8
76751,Will Frazier,1965,2,1,9
78398,Dick Van Arsdale,1965,2,2,10
78399,Tom Van Arsdale,1965,2,3,11
80538,Tal Brody,1965,2,4,12
76240,Jesse Branson,1965,2,5,13
80474,Hal Blevins,1965,2,6,14
77988,Flynn Robinson,1965,2,7,15
76691,John Fairchild,1965,2,8,16
78474,Ron Watts,1965,2,9,17
76680,Keith Erickson,1965,3,1,18
76403,John Clemens,1965,3,2,19
77928,Ron Reed,1965,3,3,20
80543,Joe Newton,1965,3,4,21
78485,Bob Weiss,1965,3,5,22
80527,Ken McIntyre,1965,3,6,23
77533,Jon McGlocklin,1965,3,7,24
76328,Jim Caldwell,1965,3,8,25
77259,Toby Kimball,1965,3,9,26
80487,Warren Rustand,1965,4,1,27
80477,Larry Lembo,1965,4,2,28
80489,Jim King,1965,4,3,29
80548,Skip Thoren,1965,4,4,30
76716,Hank Finkel,1965,4,5,31
80528,Lynn Nance,1965,4,6,32
77412,Bob Love,1965,4,7,33
80496,Brooks Henderson,1965,4,8,34
80472,Richie Tarrant,1965,4,9,35
80485,Eddie Jackson,1965,5,1,36
80482,Steve Nisenson,1965,5,2,37
80490,Ted Manning,1965,5,3,38
80539,Charles Dinkens,1965,5,4,39
80516,Richie Moore,1965,5,5,40
80536,Theodore Werner,1965,5,6,41
80504,Warren Isaac,1965,5,7,42
80495,A.W. Davis,1965,5,8,43
80469,Don Davidson,1965,5,9,44
80486,Jim Jarvis,1965,6,1,45
80475,Warren Davis,1965,6,2,46
80491,Barry Smith,1965,6,3,47
80541,Lavonne LeFlore,1965,6,4,48
80514,Mitch Edwards,1965,6,5,49
80533,John Rambo,1965,6,6,50
80500,Leon Clements,1965,6,7,51
80493,Theo Cruz,1965,6,8,52
80473,Haskell Tison,1965,6,9,53
80488,Dan Wolters,1965,7,1,54
80481,Dale Neel,1965,7,2,55
78219,Willie Somerset,1965,7,3,56
80522,John Young,1965,7,4,57
80524,Terry Kunze,1965,7,5,58
80503,Jeff Gehring,1965,7,6,59
80494,Dwayne Cruze,1965,7,7,60
80470,George Deehan,1965,7,8,61
80484,Willie Cotton,1965,8,1,62
80476,Frank Granat,1965,8,2,63
80542,Jim Murphy,1965,8,3,64
80512,Bob Barnek,1965,8,4,65
80532,Cincinnatus Powell,1965,8,5,66
76747,Jim Fox,1965,8,6,67
80499,George Unseld,1965,8,7,68
80480,Jay Neary,1965,9,1,69
80549,John Wendelkin,1965,9,2,70
80521,Gene West,1965,9,3,71
80535,Leroy Walker,1965,9,4,72
80506,Ron Krick,1965,9,5,73
80497,Marlbert Pradd,1965,9,6,74
77625,Wayne Molis,1965,10,1,75
80545,Bogie Redmon,1965,10,2,76
80513,Dean Church,1965,10,3,77
80523,Spencer Carlson,1965,10,4,78
80501,Richie Dec,1965,10,5,79
80498,Don Rae,1965,10,6,80
80479,Bill Meyer,1965,11,1,81
77566,Thales McReynolds,1965,11,2,82
80515,Curt Fromal,1965,11,3,83
80525,Weldon Kytle,1965,11,4,84
80507,Dick Maile,1965,11,5,85
80492,Bob Andrews,1965,11,6,86
80483,Bob Trupin,1965,12,1,87
80547,Walt Sahm,1965,12,2,88
80511,Dan Anderson,1965,12,3,89
80526,Elton McGriff,1965,12,4,90
80508,Robert McCollough,1965,12,5,91
80478,Dennis McGovern,1965,13,1,92
80544,Joe Ramsey,1965,13,2,93
80518,Rich Parks,1965,13,3,94
80529,Mel Northway,1965,13,4,95
80505,Oliver Jones,1965,13,5,96
80546,Jerry Rook,1965,14,1,97
80517,Jack Morgenthal,1965,14,2,98
80530,Terry Page,1965,14,3,99
80502,Larry Franks,1965,14,4,100
80540,Dave Hicks,1965,15,1,101
80519,James Pitts,1965,15,2,102
80531,George Pomey,1965,15,3,103
80510,Ronald Scharf,1965,15,4,104
80537,Bunk Adams,1965,16,1,105
80520,Larry Rafferty,1965,16,2,106
80534,Bob Tolan,1965,16,3,107
80509,Willie Porter,1965,16,4,108
80112,Roger Taylor,1965,17,1,109
76233,Bill Bradley,1965,0,0,0
76302,Bill Buntin,1965,0,0,0
76832,Gail Goodrich,1965,0,0,0
76105,Jim Barnes,1964,1,1,1
76329,Joe Caldwell,1964,1,2,2
76227,Gary Bradds,1964,1,3,3
77103,Lucious Jackson,1964,1,4,4
77662,Jeff Mullins,1964,1,5,5
77307,Barry Kramer,1964,1,6,6
76458,Mel Counts,1964,1,7,7
77929,Willis Reed,1964,2,1,8
77084,Les Hunter,1964,2,2,9
78151,Paul Silas,1964,2,3,10
80361,Ira Harge,1964,2,4,11
77687,Charles Nash,1964,2,5,12
77297,Howard Komives,1964,2,6,13
77299,Bud Koper,1964,2,7,14
80428,Bill Chmielewski,1964,2,8,15
76201,Ron Bonham,1964,2,9,16
80408,Brian Generalovich,1964,3,1,17
77198,Wali Jones,1964,3,2,18
78173,Jerry Sloan,1964,3,3,19
77200,Larry Jones,1964,3,4,20
80426,Tom Dose,1964,3,5,21
80446,Arthur Becker,1964,3,6,22
77548,Mccoy McLemore,1964,3,7,23
76459,Steve Courtin,1964,3,8,24
78328,John Thompson,1964,3,9,25
76466,Freddie Crawford,1964,4,1,26
76525,Jim Davis,1964,4,2,27
80467,Pete Spoden,1964,4,3,28
80439,Frank Corace,1964,4,4,29
76716,Hank Finkel,1964,4,5,30
80453,Willie Murrell,1964,4,6,31
80414,Gene Elmore,1964,4,7,32
76916,Happy Hairston,1964,4,8,33
78268,Joe Strawder,1964,4,9,34
80409,Tony Gennari,1964,5,1,35
80422,Ray Wolford,1964,5,2,36
80463,Bennie Lennox,1964,5,3,37
80445,Lou Skurcenski,1964,5,4,38
80427,John Savage,1964,5,5,39
78651,John Tresvant,1964,5,6,40
80417,Roger Suttner,1964,5,7,41
80431,George Kirk,1964,5,8,42
80404,Nick Werkman,1964,5,9,43
80410,Tom Lavelle,1964,6,1,44
80420,Larry Phillips,1964,6,2,45
80458,Bobby Joe Edmonds,1964,6,3,46
80441,Ricky Kaminsky,1964,6,4,47
80425,Troy Collier,1964,6,5,48
80448,Ernest Brock,1964,6,6,49
80412,Ray Carey,1964,6,7,50
80436,Al Thresher,1964,6,8,51
80403,Levern Tart,1964,6,9,52
76289,Emmette Bryant,1964,7,1,53
80419,Jerry Jackson,1964,7,2,54
80464,Ron Miller,1964,7,3,55
80440,Gordon Hatton,1964,7,4,56
80423,Steve Anstett,1964,7,5,57
80452,Maurice McHartley,1964,7,6,58
80416,David Lee,1964,7,7,59
80435,Vic Rouse,1964,7,8,60
80401,Rich Falk,1964,7,9,61
80405,Jim Boutin,1964,8,1,62
80421,Ralph Telken,1964,8,2,63
80466,Danny Schultz,1964,8,3,64
80444,Bob Pelkington,1964,8,4,65
80424,Jay Buckley,1964,8,5,66
80454,Kendall Rhine,1964,8,6,67
80415,Bob Garibaldi,1964,8,7,68
80429,Joe Gieger,1964,8,8,69
80399,Jeff Blue,1964,8,9,70
80406,Jack Brens,1964,9,1,71
76175,Tom Black,1964,9,2,72
80437,Jim Brennan,1964,9,3,73
80449,Darel Carrier,1964,9,4,74
80418,Camden Wail,1964,9,5,75
80433,Scotty Pierce,1964,9,6,76
80402,Charles Kelley,1964,9,7,77
80407,Jim Christy,1964,10,1,78
80462,Bill Kusleika,1964,10,2,79
80438,Wally Briggs,1964,10,3,80
80455,Frank Stephens,1964,10,4,81
80413,Jeff Cartwright,1964,10,5,82
80432,Bob Neumann,1964,10,6,83
80400,Duane Corribeau,1964,10,7,84
80411,Dennis Lynch,1964,11,1,85
80460,Fred Glover,1964,11,2,86
80442,Thomas Lowry,1964,11,3,87
80451,Gerald Govan,1964,11,4,88
80434,Jim Reynolds,1964,11,5,89
80461,Frank Kamiaski,1964,12,1,90
80443,Julius Myers,1964,12,2,91
80456,Warren Sutton,1964,12,3,92
80430,Fred Jones,1964,12,4,93
80465,Doug Moon,1964,13,1,94
80457,Cecil Tuttle,1964,13,2,95
80459,Pete Gent,1964,14,1,96
80447,Bill Blair,1964,14,2,97
80468,Sandy Williams,1964,15,1,98
80450,Al Cech,1964,15,2,99
76983,Walt Hazzard,1964,0,0,0
78579,George Wilson,1964,0,0,0
77015,Art Heyman,1963,1,1,1
78335,Rod Thorn,1963,1,2,2
600001,Nate Thurmond,1963,1,3,3
77596,Eddie Miles,1963,1,4,4
78455,Gerry Ward,1963,1,5,5
77051,Tom Hoover,1963,1,6,6
78270,Roger Strickland,1963,1,7,7
80335,Bill Green,1963,1,8,8
76950,Jerry Harkness,1963,2,1,9
77150,Gus Johnson,1963,2,2,10
77026,Gary Hill,1963,2,3,11
80365,Jerry Smith,1963,2,4,12
77270,Jim King,1963,2,5,13
80384,Leland Mitchell,1963,2,6,14
80378,Hershell West,1963,2,7,15
76809,Mel Gibson,1963,2,8,16
80387,Ken Saylors,1963,2,9,17
80346,Bill O'Connor,1963,3,1,18
80391,Tom Bolyard,1963,3,2,19
80355,Steve Gray,1963,3,3,20
80362,Mike McCoy,1963,3,4,21
80374,Jimmy Rayl,1963,3,5,22
80380,Bill Burwell,1963,3,6,23
76880,Jerry Greenspan,1963,3,7,24
80366,Lyle Harger,1963,3,8,25
80336,Chuck Kriston,1963,3,9,26
80341,Nate Cloud,1963,4,1,27
80393,Nolen Ellison,1963,4,2,28
80354,Dave Downey,1963,4,3,29
80360,Dave Erickson,1963,4,4,30
80371,Ken Charlton,1963,4,5,31
80379,Waite Bellamy,1963,4,6,32
80377,Ray Flynn,1963,4,7,33
80367,Layton Johns,1963,4,8,34
80338,Connie McGuire,1963,4,9,35
80345,Joe McDermott,1963,5,1,36
80394,Ron Glaser,1963,5,2,37
80357,Don Turner,1963,5,3,38
80364,Bill Small,1963,5,4,39
80372,Mac Herndon,1963,5,5,40
80390,Tony Yates,1963,5,6,41
80376,Tony Cerkvenik,1963,5,7,42
77200,Larry Jones,1963,5,8,43
80339,W. D. Stroud,1963,5,9,44
80344,Jim Kerwin,1963,6,1,45
80397,Ken Siebel,1963,6,2,46
80356,Gene Shields,1963,6,3,47
76945,Reggie Harding,1963,6,4,48
80373,Jim McCormack,1963,6,5,49
80386,Al Santio,1963,6,6,50
80309,Vince Brewer,1963,6,7,51
80369,Warren Salade,1963,6,8,52
80334,Vinnie Ernst,1963,6,9,53
80351,Bob Woolard,1963,7,1,54
80392,Larry Brown,1963,7,2,55
80352,Don Clemetson,1963,7,3,56
80361,Ira Harge,1963,7,4,57
80370,Hunter Beckman,1963,7,5,58
78011,Ken Rohloff,1963,7,6,59
80375,Bill Brown,1963,7,7,60
80368,Gordie Martin,1963,7,8,61
80337,Herb Magee,1963,7,9,62
76466,Freddie Crawford,1963,8,1,63
80396,Dick Riesback,1963,8,2,64
80353,Harry Dinnell,1963,8,3,65
80363,Gary Silc,1963,8,4,66
80389,Harold Strothers,1963,8,5,67
80342,Ray Cronk,1963,9,1,68
80395,Ron Jackson,1963,9,2,69
80358,Chuck White,1963,9,3,70
80359,Ernie Durston,1963,9,4,71
80381,Frank Davis,1963,9,5,72
80343,Gerald Glur,1963,10,1,73
80398,M. C. Thompson,1963,10,2,74
80385,Carl Ritter,1963,10,3,75
80340,Orbie Bowling,1963,11,1,76
80388,Marv Straw,1963,11,2,77
80350,Bob Walter,1963,12,1,78
80382,Hugh Evans,1963,12,2,79
80349,Jerry Szachara,1963,13,1,80
80383,Gordon McFarland,1963,13,2,81
80348,Bill Raftery,1963,14,1,82
80347,Ron Pickett,1963,15,1,83
78309,Tom Thacker,1963,0,0,0
77531,Bill McGill,1962,1,1,1
77038,Paul Hogue,1962,1,2,2
76133,Zelmo Beaty,1962,1,3,3
76382,Len Chappell,1962,1,4,4
77023,Wayne Hightower,1962,1,5,5
76663,Leroy Ellis,1962,1,6,6
76970,John Havlicek,1962,1,7,7
76577,Terry Dischinger,1962,2,1,8
78037,John Rudometkin,1962,2,2,9
76610,Bob Duffy,1962,2,3,10
77411,Kevin Loughery,1962,2,4,11
78435,Chet Walker,1962,2,5,12
77765,Enoch Olsen,1962,2,6,13
78509,Hubie White,1962,2,7,14
78526,Gene Wiley,1962,2,8,15
76729,Jack Foley,1962,2,9,16
77700,Don Nelson,1962,3,1,17
80275,Bobby Rascoe,1962,3,2,18
76946,Charlie Hardnett,1962,3,3,19
80288,Harold Hudgens,1962,3,4,20
77583,Porter Meriwether,1962,3,5,21
80300,Chris Appel,1962,3,6,22
76697,Dave Fedor,1962,3,7,23
80295,John Green,1962,3,8,24
80268,Jim Hadnot,1962,3,9,25
78409,Charles Vaughn,1962,4,1,26
80273,Cliff Luyk,1962,4,2,27
76896,Jerry Grote,1962,4,3,28
76945,Reggie Harding,1962,4,4,29
80310,Bob McCully,1962,4,5,30
80307,Jack Thobe,1962,4,6,31
80284,Garry Roggenburk,1962,4,7,32
80297,Jan Loudermilk,1962,4,8,33
78270,Roger Strickland,1962,4,9,34
80327,Cornell Green,1962,5,1,35
80271,Bob Burgess,1962,5,2,36
80318,Tom Hatton,1962,5,3,37
80289,Lindbergh Moody,1962,5,4,38
78591,John Windsor,1962,5,5,39
80308,Mike Wroblewski,1962,5,6,40
80280,Jack Jackson,1962,5,7,41
80299,Art Whisnant,1962,5,8,42
80267,Gary Daniels,1962,5,9,43
80328,Bill Hanson,1962,6,1,44
80277,Ken Stanley,1962,6,2,45
76363,Jay Carty,1962,6,3,46
80292,Ed Noe,1962,6,4,47
80312,Larry Van Eman,1962,6,5,48
80303,Jerry Foster,1962,6,6,49
80279,Jim Hudock,1962,6,7,50
80296,Bucky Keller,1962,6,8,51
80269,Jim Hooley,1962,6,9,52
80324,Jack Ardon,1962,7,1,53
80278,Richie Swartz,1962,7,2,54
80319,Bob McAteer,1962,7,3,55
80287,John Bradley,1962,7,4,56
80311,Bob Sharpenter,1962,7,5,57
80302,Gary Cunningham,1962,7,6,58
77630,Howie Montgomery,1962,7,7,59
80264,Clyde Arnold,1962,7,8,60
80333,Larry Pursiful,1962,8,1,61
80272,Warren Fouts,1962,8,2,62
80313,Terry Ball,1962,8,3,63
80293,Mike Rice,1962,8,4,64
76950,Jerry Harkness,1962,8,5,65
80301,Ed Bento,1962,8,6,66
80282,Bill Kirvin,1962,8,7,67
80294,Bill Garner,1962,8,8,68
80265,Chuck Chevalier,1962,8,9,69
80325,Carroll Broussard,1962,9,1,70
80270,Paul Benec,1962,9,2,71
80323,Marvin Trotman,1962,9,3,72
80291,Bill Nelson,1962,9,4,73
80309,Vince Brewer,1962,9,5,74
80304,Chris Jones,1962,9,6,75
80281,Tom Kiefer,1962,9,7,76
80298,Bill Matson,1962,9,8,77
80266,Mike Cingiser,1962,9,9,78
80326,Pete Campbell,1962,10,1,79
80276,Ralph Richardson,1962,10,2,80
80322,Charlie Sells,1962,10,3,81
80290,Glenn Moore,1962,10,4,82
80305,George Knighton,1962,10,5,83
80283,Ken McComb,1962,10,6,84
78170,Jeff Slade,1962,11,1,85
80274,Ed Mazria,1962,11,2,86
80316,Tom Chappelle,1962,11,3,87
80306,Frank Pinchback,1962,11,4,88
80285,Donnie Walsh,1962,11,5,89
77737,Mel Nowell,1962,12,1,90
80315,John Caveny,1962,12,2,91
80286,Charles Warren,1962,12,3,92
80329,Tom Kennedy,1962,13,1,93
80314,Jerry Carlton,1962,13,2,94
80330,Bob Mahland,1962,14,1,95
80317,Wilky Gilmore,1962,14,2,96
80332,Pat McKenzie,1962,15,1,97
80320,Dave Ricerto,1962,15,2,98
80331,Norman Majors,1962,16,1,99
80321,Wally Roundsville,1962,16,2,100
76545,Dave DeBusschere,1962,0,0,0
77418,Jerry Lucas,1962,0,0,0
76144,Walt Bellamy,1961,1,1,1
78260,Tom Stith,1961,1,2,2
78147,Larry Siegfried,1961,1,3,3
78100,Ray Scott,1961,1,4,4
78630,Wayne Yates,1961,1,5,5
78458,Ben Warley,1961,1,6,6
77584,Tom Meschery,1961,1,7,7
77025,Cleo Hill,1961,1,8,8
77855,Gary Phillips,1961,1,9,9
77479,Ronald Martin,1961,2,1,10
78522,Bob Wiesenhahn,1961,2,2,11
76647,Johnny Egan,1961,2,3,12
80227,Fred Sawyer,1961,2,4,13
80243,Chris Smith,1961,2,5,14
77421,Ted Luckenbill,1961,2,6,15
77058,Ron Horn,1961,2,7,16
76319,Al Butler,1961,2,8,17
78382,Jack Turner,1961,2,9,18
80258,Jerry Graves,1961,2,10,19
77339,York Larese,1961,2,11,20
77295,Don Kojis,1961,2,12,21
80154,Doug Moe,1961,2,13,22
80257,Jeff Cohen,1961,2,14,23
80200,Tony Jackson,1961,3,1,24
77727,Robert Nordmann,1961,3,2,25
77279,Doug Kistler,1961,3,3,26
80221,Frank Burgess,1961,3,4,27
77772,Chuck Osborne,1961,3,5,28
80205,Jack Egan,1961,3,6,29
80247,Tom Chilton,1961,3,7,30
80193,Bill Depp,1961,3,8,31
76253,Bill Bridges,1961,3,9,32
76182,George Blaney,1961,4,1,33
80231,Lowery Kirk,1961,4,2,34
80213,George Finley,1961,4,3,35
80223,Charles Henke,1961,4,4,36
80245,Hank Whitney,1961,4,5,37
80210,John Tidwell,1961,4,6,38
80251,Gus Guydon,1961,4,7,39
80182,Carl Cole,1961,4,8,40
80260,Roger Kaiser,1961,4,9,41
78209,Bill Smith,1961,5,1,42
80230,Rossie Johnson,1961,5,2,43
76595,Danny Doyle,1961,5,3,44
80225,Bill Lickert,1961,5,4,45
80239,Don Jacobson,1961,5,5,46
80208,Bruce Spraggins,1961,5,6,47
80246,John Berberich,1961,5,7,48
80194,Bob DiStefano,1961,5,8,49
76340,Howie Carl,1961,5,9,50
76295,Cleveland Buckner,1961,6,1,51
80235,Bob Slobodnik,1961,6,2,52
80216,Lee Patrone,1961,6,3,53
80226,Bill McClintock,1961,6,4,54
80241,Billy Joe Price,1961,6,5,55
80206,Dick Goldberg,1961,6,6,56
80253,Bob McDonald,1961,6,7,57
80196,Ned Twyman,1961,6,8,58
80262,Dave Voss,1961,6,9,59
76318,Donnie Butcher,1961,7,1,60
78640,Dave Zeller,1961,7,2,61
80217,Burt Price,1961,7,3,62
80219,Albert Alamanza,1961,7,4,63
80124,Roger Newman,1961,7,5,64
80137,Charles McNeil,1961,7,6,65
80254,Charles Riley,1961,7,7,66
80195,Mel Klein,1961,7,8,67
80259,Ron Heller,1961,7,9,68
80203,Cedrick Price,1961,8,1,69
80236,Jerry Thelen,1961,8,2,70
80218,Walter Ward,1961,8,3,71
80222,Bill Ellis,1961,8,4,72
80240,Dave Mills,1961,8,5,73
80209,Larry Swift,1961,8,6,74
80256,Gene Velloff,1961,8,7,75
80263,John Wessels,1961,8,8,76
80197,Charles Bowman,1961,9,1,77
80232,Larry Krueger,1961,9,2,78
80212,Peter Baltic,1961,9,3,79
80220,Carl Anderson,1961,9,4,80
80244,Rex Tippitt,1961,9,5,81
80250,Herbert Gray,1961,9,6,82
80261,Steve Strange,1961,9,7,83
80198,Ron Debillous,1961,10,1,84
80237,Jack Waters,1961,10,2,85
80215,Wayne Monson,1961,10,3,86
80228,Robert Williams,1961,10,4,87
80238,Pete Chudy,1961,10,5,88
80207,Leo Hill,1961,10,6,89
80249,Tom Faszholz,1961,10,7,90
76427,Larry Comley,1961,10,8,91
77411,Kevin Loughery,1961,11,1,92
80234,Carl Short,1961,11,2,93
80214,Richard Kraft,1961,11,3,94
80224,Howard Hunt,1961,11,4,95
80242,Dick Sammons,1961,11,5,96
80211,Corky Whitrow,1961,11,6,97
80252,Dick Kepley,1961,11,7,98
80204,Earl Shultz,1961,12,1,99
77811,George Patterson,1961,12,2,100
80248,Jackie Crawford,1961,12,3,101
80201,Ned Jennings,1961,13,1,102
80233,Clair McRoberts,1961,13,2,103
80255,Howard Stacy,1961,13,3,104
80199,Bill Engressor,1961,14,1,105
80229,Carl Bouldin,1961,14,2,106
80202,Vince Kempton,1961,15,1,107
600015,Oscar Robertson,1960,1,1,1
78497,Jerry West,1960,1,2,2
77093,Darrall Imhoff,1960,1,3,3
77639,Jackie Moreland,1960,1,4,4
78121,Lee Shaffer,1960,1,5,5
78530,Lenny Wilkens,1960,1,6,6
80142,Al Bunge,1960,1,7,7
78060,Thomas Sanders,1960,1,8,8
76063,Jay Arnette,1960,2,1,9
76297,Dave Budd,1960,2,2,10
80127,Kelly Coleman,1960,2,3,11
77165,Ron Johnson,1960,2,4,12
80186,Wilbur Trosch,1960,2,5,13
77899,Frank Radovich,1960,2,6,14
77245,William Kennedy,1960,2,7,15
80125,Leroy Wright,1960,2,8,16
76532,Ralph Davis,1960,3,1,17
80161,Jim Hagan,1960,3,2,18
77562,Bob McNeill,1960,3,3,19
80148,Frank Case,1960,3,4,20
77977,Joe Roberts,1960,3,5,21
77327,Fred LaCour,1960,3,6,22
80145,Bob Mealy,1960,3,7,23
80122,Mike Graney,1960,3,8,24
80177,Dalen Showalter,1960,4,1,25
80159,Wally Frank,1960,4,2,26
78458,Ben Warley,1960,4,3,27
80155,Ken Remley,1960,4,4,28
80182,Carl Cole,1960,4,5,29
78438,Horace Walker,1960,4,6,30
80147,Charley Sharp,1960,4,7,31
80121,Sid Cohen,1960,4,8,32
80175,Don Ogorek,1960,5,1,33
80157,George Farley,1960,5,2,34
80137,Charles McNeil,1960,5,3,35
77202,Willie Jones,1960,5,4,36
80097,Jim Mudd,1960,5,5,37
76511,Jimmy Darrow,1960,5,6,38
76070,Alvin Attles,1960,5,7,39
80123,Wayne Lawrence,1960,5,8,40
80096,Bobby Joe Mason,1960,6,1,41
80160,Bobby Goodall,1960,6,2,42
80129,David Denton,1960,6,3,43
80153,Bill Lowry,1960,6,4,44
80187,Herschell Turner,1960,6,5,45
77339,York Larese,1960,6,6,46
80141,Jim Brangan,1960,6,7,47
80124,Roger Newman,1960,6,8,48
80179,Fred Sobrero,1960,7,1,49
77172,Howie Jolliff,1960,7,2,50
80130,Dick Doughty,1960,7,3,51
80154,Doug Moe,1960,7,4,52
80184,Bernie Kauffman,1960,7,5,53
78160,Bob Sims,1960,7,6,54
